Ballots with first choice:,Number of Ballots (excluding undervotes and ballots with first round overvote),Mean Valid Rankings Used (excluding duplicates),Median Valid Rankings Used (excluding duplicates)
Any candidate,12911,2.257842150104562,3
DESLEY BROOKS,8282,2.2137164936005798,3.0
JOSE DORADO,2767,2.356342609324178,3
NANCY SIDEBOTHAM,1777,2.335959482273495,3
writeIns,85,1.7176470588235293,1
