Ballots with first choice:,Number of Ballots (excluding undervotes and ballots with first round overvote),Mean Valid Rankings Used (excluding duplicates),Median Valid Rankings Used (excluding duplicates)
Any candidate,2689,1.1863146150985497,1
Allen A. Aigbogun,408,1.3161764705882353,1.0
Cam Gordon,2260,1.1601769911504425,1.0
writeIns,21,1.4761904761904763,1
