Ballots with first choice:,Number of Ballots (excluding undervotes and ballots with first round overvote),Mean Valid Rankings Used (excluding duplicates),Median Valid Rankings Used (excluding duplicates)
Any candidate,25380,2.397911741528763,3.0
AHSHA SAFAI,9466,2.2307204732727657,3.0
BERTA HERNANDEZ,1607,2.7081518357187306,3
FRANCISCO HERRERA,2618,2.5943468296409473,3.0
KIM ALVARENGA,8670,2.3998846597462515,3.0
MAGDALENA DE GUZMAN,3019,2.5809870818151706,3
