Ballots with first choice:,Number of Ballots (excluding undervotes and ballots with first round overvote),Mean Valid Rankings Used (excluding duplicates),Median Valid Rankings Used (excluding duplicates)
Any candidate,28842,1.36034255599473,1.0
DON MACLEAY,7096,1.3652762119503945,1.0
JODY LONDON,21746,1.3587326404856066,1.0
