Ballots with first choice:,Number of Ballots (excluding undervotes and ballots with first round overvote),Mean Valid Rankings Used (excluding duplicates),Median Valid Rankings Used (excluding duplicates)
Any candidate,20994,2.451557587882252,3.0
CLINTON KILLIAN,1138,2.5263620386643235,3.0
DANIEL SWAFFORD,2348,2.5093696763202726,3.0
JASON GILLEN,530,2.5716981132075474,3.0
JILL BROADHURST,4807,2.4152277928021637,3
LIBBY SCHAAF,8756,2.431475559616263,3.0
MELANIE SHELBY,2463,2.425903369874137,3
RALPH KANZ,883,2.6738391845979614,3
writeIns,69,1.4782608695652173,1
