Ballots with first choice:,Number of Ballots (excluding undervotes and ballots with first round overvote),Mean Valid Rankings Used (excluding duplicates),Median Valid Rankings Used (excluding duplicates)
Any candidate,24868,2.480818722856683,3.0
James Boris Perez,583,2.425385934819897,3
Lucrecia Bermudez,1027,2.6728334956183057,3
Miguel Bustos,4346,2.4643350207086976,3.0
Renee Saucedo,5497,2.6043296343460067,3
Steve Zeltzer,806,2.5049627791563274,3.0
Tom Ammiano,12592,2.4183608640406606,3.0
writeIns,17,2.176470588235294,3
