Ballots with first choice:,Number of Ballots (excluding undervotes and ballots with first round overvote),Mean Valid Rankings Used (excluding duplicates),Median Valid Rankings Used (excluding duplicates)
Any candidate,2808,2.408119658119658,3.0
AIDAN HILL,254,2.4881889763779528,3.0
CECILIA ''CES'' ROSALES,967,2.440537745604964,3
RIGEL ROBINSON,1587,2.375551354757404,3
