Ballots with first choice:,Number of Ballots (excluding undervotes and ballots with first round overvote),Mean Valid Rankings Used (excluding duplicates),Median Valid Rankings Used (excluding duplicates)
Any candidate,7872,2.439405487804878,3.0
IGOR A. TREGUB,2811,2.4578441835645677,3
MARGO SCHUELER,1216,2.4934210526315788,3.0
MARY BEHM-STEINBERG,345,2.371014492753623,3
RASHI KESARWANI,3500,2.4125714285714284,3.0
