Ballots with first choice:,Number of Ballots (excluding undervotes and ballots with first round overvote),Mean Valid Rankings Used (excluding duplicates),Median Valid Rankings Used (excluding duplicates)
Any candidate,4736,1.284839527027027,1.0
Mike Wendorf,1239,1.4180790960451977,1
Scott Vreeland,3430,1.2314868804664723,1.0
writeIns,67,1.5522388059701493,1
