Ballots with first choice:,Number of Ballots (excluding undervotes and ballots with first round overvote),Mean Valid Rankings Used (excluding duplicates),Median Valid Rankings Used (excluding duplicates)
Any candidate,199224,2.175912540657752,3.0
Anthony Faber,18,2.4444444444444446,3.0
Gerardo Sandoval,71850,2.22794711203897,3.0
Phil Ting,94062,2.1219621100975954,2.0
Ronald Chun,33294,2.215894755811858,3.0
