Ballots with first choice:,Number of Ballots (excluding undervotes and ballots with first round overvote),Mean Valid Rankings Used (excluding duplicates),Median Valid Rankings Used (excluding duplicates)
Any candidate,22095,2.4597872821905407,3
ALEX MILLER-COLE,2003,2.4258612081877184,3
DERRICK MUHAMMAD,3152,2.479695431472081,3.0
"LARRY LIONEL YOUNG, JR.",1959,2.4558448187850943,3
LYNETTE GIBSON-MCELHANEY,5207,2.5338966775494525,3
NYEISHA DEWITT,3906,2.4416282642089095,3.0
SEAN SULLIVAN,5736,2.433054393305439,3.0
writeIns,132,1.3333333333333333,1.0
