Ballots with first choice:,Number of Ballots (excluding undervotes and ballots with first round overvote),Mean Valid Rankings Used (excluding duplicates),Median Valid Rankings Used (excluding duplicates)
Any candidate,3969,1.9964726631393297,2
Kevin Reich,1997,1.9354031046569855,2
Larry Ranallo,941,1.9617428267800212,2
Mark Fox,153,2.3398692810457518,3
Susan Howitz Hanna,535,2.1794392523364485,2
Thomas Alessi,340,2.011764705882353,2.0
writeIns,3,1.6666666666666667,2
