Ballots with first choice:,Number of Ballots (excluding undervotes and ballots with first round overvote),Mean Valid Rankings Used (excluding duplicates),Median Valid Rankings Used (excluding duplicates)
Any candidate,9087,2.1368988665126003,2
Janne Flisrand,2833,2.3392163783974587,3
Joe Kovacs,602,1.9169435215946844,2.0
Lisa Goodman,4750,1.976842105263158,2.0
Teqen Zéa-Aida,888,2.5022522522522523,3.0
writeIns,14,1.7857142857142858,1.0
