Ballots with first choice:,Number of Ballots (excluding undervotes and ballots with first round overvote),Mean Valid Rankings Used (excluding duplicates),Median Valid Rankings Used (excluding duplicates)
Any candidate,25905,2.3392395290484465,3
Arron Peskin,16177,2.202015206775051,3
Brian Murphy 0'flynn,4604,2.64748045178106,3.0
Eugene Chi-ching Wong,3569,2.428691510226954,3
Sal Busalacchi,1555,2.6488745980707393,3
