Ballots with first choice:,Number of Ballots (excluding undervotes and ballots with first round overvote),Mean Valid Rankings Used (excluding duplicates),Median Valid Rankings Used (excluding duplicates)
Any candidate,10165,1.0810624692572552,1
CHRISTOPHER DOBBINS,9908,1.0769075494549858,1.0
writeIns,257,1.2412451361867705,1
