Ballots with first choice:,Number of Ballots (excluding undervotes and ballots with first round overvote),Mean Valid Rankings Used (excluding duplicates),Median Valid Rankings Used (excluding duplicates)
Any candidate,9590,2.335766423357664,3.0
Ginger Jentzen,3297,2.3406126781922962,3
Samantha Pree-Stinson,1007,2.5273088381330684,3
Steve Fletcher,2709,2.4031007751937983,3
Tim Bildsoe,2550,2.192549019607843,2.0
writeIns,27,1.3703703703703705,1
