W-P,First Choice,Second Choice,Third Choice,Count
2001-06-03,CAL,XXX,XXX,7.0
2001-06-04,CAL,XXX,XXX,9.0
2001-06-05,CAL,XXX,XXX,13.0
2001-06-06,CAL,XXX,XXX,16.0
2001-06-07,CAL,XXX,XXX,6.0
2001-06-08,CAL,XXX,XXX,5.0
2001-06-02,EXL,CAL,JEA,2.0
2001-06-04,EXL,CAL,JEA,1.0
2001-06-06,EXL,CAL,JEA,1.0
2001-06-08,EXL,CAL,JEA,1.0
2001-06-01,EXL,CAL,LIL,1.0
2001-06-02,EXL,CAL,LIL,1.0
2001-06-04,EXL,CAL,LIL,1.0
2001-06-02,EXL,CAL,LUN,5.0
2001-06-03,EXL,CAL,LUN,3.0
2001-06-06,EXL,CAL,LUN,1.0
2001-06-08,EXL,CAL,LUN,1.0
2001-06-02,EXL,CAL,TUP,1.0
2001-06-06,EXL,CAL,TUP,1.0
2001-06-02,EXL,CAL,XXX,1.0
2001-06-06,EXL,CAL,XXX,1.0
2001-06-02,EXL,JEA,CAL,2.0
2001-06-03,EXL,JEA,CAL,2.0
2001-06-04,EXL,JEA,CAL,4.0
2001-06-05,EXL,JEA,CAL,1.0
2001-06-04,EXL,JEA,DAVE LA VIOLETTE,1.0
2001-06-02,EXL,JEA,LIL,7.0
2001-06-03,EXL,JEA,LIL,2.0
2001-06-04,EXL,JEA,LIL,1.0
2001-06-06,EXL,JEA,LIL,1.0
2001-06-02,EXL,JEA,LUN,2.0
2001-06-03,EXL,JEA,LUN,3.0
2001-06-08,EXL,JEA,LUN,2.0
2001-06-02,EXL,JEA,TUP,2.0
2001-06-03,EXL,JEA,TUP,2.0
2001-06-04,EXL,JEA,TUP,3.0
2001-06-02,EXL,JEA,XXX,6.0
2001-06-04,EXL,JEA,XXX,2.0
2001-06-01,EXL,LIL,CAL,1.0
2001-06-02,EXL,LIL,CAL,2.0
2001-06-02,EXL,LIL,JEA,8.0
2001-06-03,EXL,LIL,JEA,3.0
2001-06-04,EXL,LIL,JEA,7.0
2001-06-02,EXL,LIL,LUN,3.0
2001-06-06,EXL,LIL,LUN,1.0
2001-06-01,EXL,LIL,TUP,1.0
2001-06-02,EXL,LIL,TUP,1.0
2001-06-04,EXL,LIL,TUP,2.0
2001-06-02,EXL,LIL,XXX,9.0
2001-06-03,EXL,LIL,XXX,1.0
2001-06-04,EXL,LIL,XXX,1.0
2001-06-05,EXL,LIL,XXX,2.0
2001-06-02,EXL,LUN,CAL,3.0
2001-06-04,EXL,LUN,CAL,3.0
2001-06-02,EXL,LUN,JEA,3.0
2001-06-02,EXL,LUN,LIL,1.0
2001-06-04,EXL,LUN,LIL,3.0
2001-06-05,EXL,LUN,LIL,1.0
2001-06-01,EXL,TUP,CAL,1.0
2001-06-02,EXL,TUP,CAL,5.0
2001-06-04,EXL,TUP,CAL,3.0
2001-06-07,EXL,TUP,CAL,1.0
2001-06-02,EXL,TUP,JEA,1.0
2001-06-02,EXL,TUP,JEA,2.0
2001-06-03,EXL,TUP,JEA,1.0
2001-06-04,EXL,TUP,JEA,1.0
2001-06-04,EXL,TUP,LIL,2.0
2001-06-08,EXL,TUP,LIL,1.0
2001-06-02,EXL,TUP,LUN,1.0
2001-06-02,EXL,TUP,LUN,2.0
2001-06-04,EXL,TUP,LUN,1.0
2001-06-08,EXL,TUP,LUN,1.0
2001-06-03,EXL,TUP,XXX,1.0
2001-06-03,EXL,TUP,XXX,1.0
2001-06-01,EXL,XXX,XXX,1.0
2001-06-02,EXL,XXX,XXX,5.0
2001-06-03,EXL,XXX,XXX,4.0
2001-06-04,EXL,XXX,XXX,2.0
2001-06-05,EXL,XXX,XXX,1.0
2001-06-06,EXL,XXX,XXX,3.0
2001-06-07,EXL,XXX,XXX,2.0
2001-06-08,EXL,XXX,XXX,1.0
2001-06-02,JEA,CAL,EXL,1.0
2001-06-03,JEA,CAL,EXL,2.0
2001-06-04,JEA,CAL,EXL,1.0
2001-06-05,JEA,CAL,EXL,1.0
2001-06-08,JEA,CAL,EXL,1.0
2001-06-03,JEA,CAL,LUN,2.0
2001-06-05,JEA,CAL,LUN,2.0
2001-06-07,JEA,CAL,LUN,2.0
2001-06-04,JEA,CAL,TUP,1.0
2001-06-08,JEA,CAL,TUP,1.0
2001-06-01,JEA,EXL,CAL,1.0
2001-06-02,JEA,EXL,CAL,1.0
2001-06-03,JEA,EXL,CAL,1.0
2001-06-04,JEA,EXL,CAL,5.0
2001-06-06,JEA,EXL,CAL,1.0
2001-06-08,JEA,EXL,CAL,1.0
2001-06-02,JEA,EXL,LIL,6.0
2001-06-03,JEA,EXL,LIL,2.0
2001-06-04,JEA,EXL,LIL,6.0
2001-06-06,JEA,EXL,LIL,1.0
2001-06-02,JEA,EXL,LUN,1.0
2001-06-04,JEA,EXL,LUN,2.0
2001-06-08,JEA,EXL,LUN,1.0
2001-06-01,JEA,EXL,TUP,1.0
2001-06-02,JEA,EXL,TUP,5.0
2001-06-03,JEA,EXL,TUP,1.0
2001-06-04,JEA,EXL,TUP,2.0
2001-06-07,JEA,EXL,TUP,5.0
2001-06-08,JEA,EXL,TUP,1.0
2001-06-01,JEA,EXL,XXX,1.0
2001-06-02,JEA,EXL,XXX,1.0
2001-06-04,JEA,EXL,XXX,2.0
2001-06-07,JEA,EXL,XXX,1.0
2001-06-03,JEA,LIL,AARON SZCZED,1.0
2001-06-01,JEA,LIL,CAL,1.0
2001-06-03,JEA,LIL,CAL,2.0
2001-06-04,JEA,LIL,CAL,3.0
2001-06-05,JEA,LIL,CAL,2.0
2001-06-02,JEA,LIL,EXL,9.0
2001-06-03,JEA,LIL,EXL,4.0
2001-06-04,JEA,LIL,EXL,1.0
2001-06-07,JEA,LIL,EXL,1.0
2001-06-02,JEA,LIL,LUN,1.0
2001-06-03,JEA,LIL,LUN,1.0
2001-06-05,JEA,LIL,LUN,1.0
2001-06-06,JEA,LIL,LUN,1.0
2001-06-07,JEA,LIL,LUN,1.0
2001-06-02,JEA,LIL,TUP,4.0
2001-06-03,JEA,LIL,TUP,2.0
2001-06-04,JEA,LIL,TUP,2.0
2001-06-05,JEA,LIL,TUP,4.0
2001-06-07,JEA,LIL,TUP,1.0
2001-06-08,JEA,LIL,TUP,4.0
2001-06-02,JEA,LIL,XXX,4.0
2001-06-03,JEA,LIL,XXX,4.0
2001-06-04,JEA,LIL,XXX,5.0
2001-06-05,JEA,LIL,XXX,2.0
2001-06-06,JEA,LIL,XXX,2.0
2001-06-07,JEA,LIL,XXX,3.0
2001-06-03,JEA,LUN,CAL,1.0
2001-06-04,JEA,LUN,CAL,2.0
2001-06-02,JEA,LUN,EXL,2.0
2001-06-03,JEA,LUN,EXL,1.0
2001-06-04,JEA,LUN,EXL,1.0
2001-06-05,JEA,LUN,EXL,1.0
2001-06-08,JEA,LUN,EXL,1.0
2001-06-03,JEA,LUN,LIL,1.0
2001-06-04,JEA,LUN,LIL,1.0
2001-06-04,JEA,LUN,TUP,1.0
2001-06-06,JEA,LUN,TUP,1.0
2001-06-07,JEA,LUN,TUP,1.0
2001-06-08,JEA,LUN,TUP,1.0
2001-06-03,JEA,LUN,XXX,1.0
2001-06-04,JEA,LUN,XXX,1.0
2001-06-03,JEA,TUP,CAL,1.0
2001-06-02,JEA,TUP,EXL,3.0
2001-06-04,JEA,TUP,EXL,3.0
2001-06-06,JEA,TUP,EXL,1.0
2001-06-07,JEA,TUP,EXL,1.0
2001-06-08,JEA,TUP,EXL,5.0
2001-06-02,JEA,TUP,LIL,1.0
2001-06-03,JEA,TUP,LIL,1.0
2001-06-04,JEA,TUP,LIL,2.0
2001-06-07,JEA,TUP,LIL,1.0
2001-06-08,JEA,TUP,LIL,3.0
2001-06-02,JEA,TUP,LUN,1.0
2001-06-03,JEA,TUP,LUN,2.0
2001-06-04,JEA,TUP,LUN,1.0
2001-06-07,JEA,TUP,LUN,1.0
2001-06-08,JEA,TUP,LUN,1.0
2001-06-01,JEA,TUP,XXX,1.0
2001-06-02,JEA,TUP,XXX,2.0
2001-06-03,JEA,TUP,XXX,1.0
2001-06-08,JEA,TUP,XXX,1.0
2001-06-02,JEA,XXX,XXX,19.0
2001-06-03,JEA,XXX,XXX,8.0
2001-06-04,JEA,XXX,XXX,4.0
2001-06-05,JEA,XXX,XXX,3.0
2001-06-06,JEA,XXX,XXX,4.0
2001-06-07,JEA,XXX,XXX,9.0
2001-06-08,JEA,XXX,XXX,5.0
2001-06-02,JOYCE GRIGSBY,XXX,XXX,1.0
2001-06-05,KEITH DVORAK,XXX,XXX,1.0
2001-06-01,LIL,CAL,EXL,3.0
2001-06-02,LIL,CAL,EXL,5.0
2001-06-03,LIL,CAL,EXL,4.0
2001-06-04,LIL,CAL,EXL,5.0
2001-06-06,LIL,CAL,EXL,2.0
2001-06-08,LIL,CAL,EXL,1.0
2001-06-08,LIL,CAL,HARED MAH,1.0
2001-06-02,LIL,CAL,JEA,3.0
2001-06-04,LIL,CAL,JEA,2.0
2001-06-06,LIL,CAL,JEA,2.0
2001-06-01,LIL,CAL,LUN,1.0
2001-06-02,LIL,CAL,LUN,3.0
2001-06-03,LIL,CAL,LUN,5.0
2001-06-04,LIL,CAL,LUN,3.0
2001-06-05,LIL,CAL,LUN,2.0
2001-06-08,LIL,CAL,LUN,1.0
2001-06-03,LIL,CAL,NONE,1.0
2001-06-02,LIL,CAL,TUP,2.0
2001-06-03,LIL,CAL,TUP,1.0
2001-06-04,LIL,CAL,TUP,4.0
2001-06-02,LIL,CAL,XXX,5.0
2001-06-03,LIL,CAL,XXX,1.0
2001-06-04,LIL,CAL,XXX,3.0
2001-06-06,LIL,CAL,XXX,2.0
2001-06-07,LIL,CAL,XXX,5.0
2001-06-08,LIL,CAL,XXX,2.0
2001-06-02,LIL,EXL,CAL,4.0
2001-06-03,LIL,EXL,CAL,3.0
2001-06-04,LIL,EXL,CAL,5.0
2001-06-08,LIL,EXL,CAL,1.0
2001-06-01,LIL,EXL,JEA,2.0
2001-06-02,LIL,EXL,JEA,10.0
2001-06-03,LIL,EXL,JEA,3.0
2001-06-04,LIL,EXL,JEA,14.0
2001-06-05,LIL,EXL,JEA,1.0
2001-06-06,LIL,EXL,JEA,1.0
2001-06-07,LIL,EXL,JEA,1.0
2001-06-08,LIL,EXL,JEA,2.0
2001-06-01,LIL,EXL,LUN,2.0
2001-06-02,LIL,EXL,LUN,10.0
2001-06-03,LIL,EXL,LUN,3.0
2001-06-04,LIL,EXL,LUN,3.0
2001-06-07,LIL,EXL,LUN,1.0
2001-06-08,LIL,EXL,LUN,2.0
2001-06-02,LIL,EXL,TROY LINCK,1.0
2001-06-01,LIL,EXL,TUP,2.0
2001-06-02,LIL,EXL,TUP,6.0
2001-06-03,LIL,EXL,TUP,3.0
2001-06-04,LIL,EXL,TUP,4.0
2001-06-08,LIL,EXL,TUP,1.0
2001-06-02,LIL,EXL,XXX,16.0
2001-06-03,LIL,EXL,XXX,2.0
2001-06-04,LIL,EXL,XXX,11.0
2001-06-06,LIL,EXL,XXX,1.0
2001-06-01,LIL,JEA,CAL,1.0
2001-06-02,LIL,JEA,CAL,4.0
2001-06-03,LIL,JEA,CAL,6.0
2001-06-04,LIL,JEA,CAL,6.0
2001-06-05,LIL,JEA,CAL,2.0
2001-06-06,LIL,JEA,CAL,2.0
2001-06-07,LIL,JEA,CAL,2.0
2001-06-08,LIL,JEA,CAL,3.0
2001-06-01,LIL,JEA,EXL,5.0
2001-06-02,LIL,JEA,EXL,7.0
2001-06-03,LIL,JEA,EXL,7.0
2001-06-04,LIL,JEA,EXL,10.0
2001-06-05,LIL,JEA,EXL,2.0
2001-06-08,LIL,JEA,EXL,2.0
2001-06-01,LIL,JEA,LUN,2.0
2001-06-02,LIL,JEA,LUN,9.0
2001-06-03,LIL,JEA,LUN,1.0
2001-06-03,LIL,JEA,LUN,9.0
2001-06-04,LIL,JEA,LUN,7.0
2001-06-05,LIL,JEA,LUN,3.0
2001-06-06,LIL,JEA,LUN,1.0
2001-06-07,LIL,JEA,LUN,3.0
2001-06-08,LIL,JEA,LUN,2.0
2001-06-04,LIL,JEA,SARAH BURT,1.0
2001-06-01,LIL,JEA,TUP,1.0
2001-06-02,LIL,JEA,TUP,9.0
2001-06-03,LIL,JEA,TUP,5.0
2001-06-04,LIL,JEA,TUP,8.0
2001-06-05,LIL,JEA,TUP,1.0
2001-06-06,LIL,JEA,TUP,5.0
2001-06-07,LIL,JEA,TUP,3.0
2001-06-08,LIL,JEA,TUP,6.0
2001-06-01,LIL,JEA,XXX,3.0
2001-06-02,LIL,JEA,XXX,27.0
2001-06-03,LIL,JEA,XXX,17.0
2001-06-04,LIL,JEA,XXX,13.0
2001-06-05,LIL,JEA,XXX,4.0
2001-06-06,LIL,JEA,XXX,3.0
2001-06-07,LIL,JEA,XXX,6.0
2001-06-08,LIL,JEA,XXX,8.0
2001-06-04,LIL,JEA,ZACHARY NELSON,1.0
2001-06-01,LIL,LUN,CAL,1.0
2001-06-02,LIL,LUN,CAL,3.0
2001-06-03,LIL,LUN,CAL,3.0
2001-06-04,LIL,LUN,CAL,4.0
2001-06-05,LIL,LUN,CAL,1.0
2001-06-08,LIL,LUN,CAL,2.0
2001-06-01,LIL,LUN,EXL,2.0
2001-06-02,LIL,LUN,EXL,8.0
2001-06-03,LIL,LUN,EXL,3.0
2001-06-04,LIL,LUN,EXL,8.0
2001-06-08,LIL,LUN,EXL,1.0
2001-06-01,LIL,LUN,JEA,1.0
2001-06-02,LIL,LUN,JEA,4.0
2001-06-03,LIL,LUN,JEA,2.0
2001-06-04,LIL,LUN,JEA,1.0
2001-06-07,LIL,LUN,JEA,1.0
2001-06-08,LIL,LUN,JEA,1.0
2001-06-02,LIL,LUN,TUP,3.0
2001-06-03,LIL,LUN,TUP,1.0
2001-06-04,LIL,LUN,TUP,3.0
2001-06-08,LIL,LUN,TUP,3.0
2001-06-02,LIL,LUN,XXX,5.0
2001-06-03,LIL,LUN,XXX,2.0
2001-06-04,LIL,LUN,XXX,2.0
2001-06-05,LIL,LUN,XXX,1.0
2001-06-06,LIL,LUN,XXX,1.0
2001-06-07,LIL,LUN,XXX,1.0
2001-06-08,LIL,LUN,XXX,2.0
2001-06-06,LIL,MARY WATSON,RANDY DEWITZ,1.0
2001-06-06,LIL,TISH RIVERA,JAY  RIVERA,1.0
2001-06-02,LIL,TUP,CAL,1.0
2001-06-03,LIL,TUP,CAL,1.0
2001-06-08,LIL,TUP,CAL,1.0
2001-06-01,LIL,TUP,EXL,1.0
2001-06-02,LIL,TUP,EXL,8.0
2001-06-03,LIL,TUP,EXL,2.0
2001-06-04,LIL,TUP,EXL,1.0
2001-06-05,LIL,TUP,EXL,1.0
2001-06-07,LIL,TUP,EXL,1.0
2001-06-01,LIL,TUP,JEA,3.0
2001-06-02,LIL,TUP,JEA,10.0
2001-06-03,LIL,TUP,JEA,12.0
2001-06-04,LIL,TUP,JEA,10.0
2001-06-06,LIL,TUP,JEA,1.0
2001-06-07,LIL,TUP,JEA,2.0
2001-06-08,LIL,TUP,JEA,7.0
2001-06-02,LIL,TUP,LUN,4.0
2001-06-03,LIL,TUP,LUN,3.0
2001-06-04,LIL,TUP,LUN,5.0
2001-06-05,LIL,TUP,LUN,2.0
2001-06-08,LIL,TUP,LUN,2.0
2001-06-01,LIL,TUP,XXX,2.0
2001-06-02,LIL,TUP,XXX,15.0
2001-06-03,LIL,TUP,XXX,7.0
2001-06-04,LIL,TUP,XXX,6.0
2001-06-05,LIL,TUP,XXX,2.0
2001-06-06,LIL,TUP,XXX,2.0
2001-06-07,LIL,TUP,XXX,4.0
2001-06-08,LIL,TUP,XXX,6.0
2001-06-01,LIL,XXX,XXX,24.0
2001-06-02,LIL,XXX,XXX,93.0
2001-06-03,LIL,XXX,XXX,79.0
2001-06-04,LIL,XXX,XXX,93.0
2001-06-05,LIL,XXX,XXX,22.0
2001-06-06,LIL,XXX,XXX,21.0
2001-06-07,LIL,XXX,XXX,32.0
2001-06-08,LIL,XXX,XXX,61.0
2001-06-03,LUN,CAL,EXL,1.0
2001-06-04,LUN,CAL,EXL,1.0
2001-06-02,LUN,EXL,CAL,4.0
2001-06-03,LUN,EXL,CAL,1.0
2001-06-04,LUN,EXL,CAL,1.0
2001-06-05,LUN,EXL,CAL,1.0
2001-06-03,LUN,EXL,JEA,1.0
2001-06-02,LUN,EXL,LIL,4.0
2001-06-03,LUN,EXL,LIL,2.0
2001-06-04,LUN,EXL,LIL,3.0
2001-06-02,LUN,EXL,TUP,1.0
2001-06-03,LUN,EXL,TUP,1.0
2001-06-04,LUN,EXL,XXX,2.0
2001-06-02,LUN,JEA,EXL,1.0
2001-06-02,LUN,JEA,LIL,1.0
2001-06-03,LUN,JEA,LIL,1.0
2001-06-04,LUN,JEA,LIL,1.0
2001-06-02,LUN,JEA,XXX,1.0
2001-06-04,LUN,LIL,JEA,1.0
2001-06-04,LUN,LIL,TUP,1.0
2001-06-02,LUN,LIL,XXX,3.0
2001-06-03,LUN,LIL,XXX,1.0
2001-06-04,LUN,LIL,XXX,4.0
2001-06-08,LUN,LIL,XXX,2.0
2001-06-02,LUN,TUP,CAL,1.0
2001-06-04,LUN,TUP,CAL,1.0
2001-06-08,LUN,TUP,CAL,1.0
2001-06-02,LUN,TUP,EXL,1.0
2001-06-03,LUN,TUP,EXL,2.0
2001-06-08,LUN,TUP,EXL,1.0
2001-06-03,LUN,TUP,JEA,1.0
2001-06-04,LUN,TUP,JEA,2.0
2001-06-01,LUN,TUP,RICHARD NESS,1.0
2001-06-01,LUN,XXX,XXX,1.0
2001-06-02,LUN,XXX,XXX,2.0
2001-06-03,LUN,XXX,XXX,2.0
2001-06-04,LUN,XXX,XXX,3.0
2001-06-08,LUN,XXX,XXX,1.0
2001-06-04,MICHAEL KATCH,TUP,LIL,1.0
2001-06-05,TUP,CAL,EXL,1.0
2001-06-06,TUP,CAL,EXL,2.0
2001-06-07,TUP,CAL,EXL,1.0
2001-06-08,TUP,CAL,EXL,1.0
2001-06-04,TUP,CAL,JASON BILL,1.0
2001-06-04,TUP,CAL,JEA,1.0
2001-06-06,TUP,CAL,JEA,1.0
2001-06-02,TUP,CAL,LIL,1.0
2001-06-01,TUP,CAL,LUN,1.0
2001-06-02,TUP,CAL,LUN,4.0
2001-06-01,TUP,CAL,XXX,2.0
2001-06-02,TUP,CAL,XXX,1.0
2001-06-02,TUP,CHERYL GREEN,CHRIS MCKINNY,1.0
2001-06-04,TUP,DAVID ANCELET,ANGELA ANCELET,1.0
2001-06-01,TUP,EXL,CAL,3.0
2001-06-02,TUP,EXL,CAL,5.0
2001-06-03,TUP,EXL,CAL,3.0
2001-06-04,TUP,EXL,CAL,3.0
2001-06-05,TUP,EXL,CAL,1.0
2001-06-08,TUP,EXL,CAL,3.0
2001-06-01,TUP,EXL,JEA,1.0
2001-06-02,TUP,EXL,JEA,3.0
2001-06-03,TUP,EXL,JEA,1.0
2001-06-04,TUP,EXL,JEA,1.0
2001-06-05,TUP,EXL,JEA,2.0
2001-06-06,TUP,EXL,JEA,2.0
2001-06-08,TUP,EXL,JEA,2.0
2001-06-01,TUP,EXL,LIL,1.0
2001-06-02,TUP,EXL,LIL,3.0
2001-06-04,TUP,EXL,LIL,2.0
2001-06-05,TUP,EXL,LIL,1.0
2001-06-07,TUP,EXL,LIL,1.0
2001-06-02,TUP,EXL,LUN,4.0
2001-06-04,TUP,EXL,LUN,2.0
2001-06-05,TUP,EXL,LUN,1.0
2001-06-06,TUP,EXL,LUN,1.0
2001-06-08,TUP,EXL,LUN,1.0
2001-06-02,TUP,EXL,XXX,2.0
2001-06-04,TUP,EXL,XXX,1.0
2001-06-05,TUP,EXL,XXX,2.0
2001-06-05,TUP,JEA,BRUCE SMITH,1.0
2001-06-02,TUP,JEA,CAL,1.0
2001-06-04,TUP,JEA,CAL,1.0
2001-06-08,TUP,JEA,CAL,1.0
2001-06-02,TUP,JEA,EXL,2.0
2001-06-03,TUP,JEA,EXL,3.0
2001-06-04,TUP,JEA,EXL,1.0
2001-06-05,TUP,JEA,EXL,1.0
2001-06-06,TUP,JEA,EXL,2.0
2001-06-08,TUP,JEA,EXL,3.0
2001-06-06,TUP,JEA,JIM GRAHAM,1.0
2001-06-02,TUP,JEA,LIL,5.0
2001-06-04,TUP,JEA,LIL,2.0
2001-06-05,TUP,JEA,LIL,1.0
2001-06-08,TUP,JEA,LIL,2.0
2001-06-02,TUP,JEA,LUN,1.0
2001-06-04,TUP,JEA,LUN,1.0
2001-06-05,TUP,JEA,LUN,4.0
2001-06-08,TUP,JEA,LUN,1.0
2001-06-02,TUP,JEA,XXX,2.0
2001-06-03,TUP,JEA,XXX,1.0
2001-06-04,TUP,JEA,XXX,1.0
2001-06-05,TUP,JEA,XXX,1.0
2001-06-06,TUP,JEA,XXX,2.0
2001-06-08,TUP,JEA,XXX,1.0
2001-06-05,TUP,JOHN SMITH,XXX,1.0
2001-06-05,TUP,JOSEPH PROTZMANN,XXX,1.0
2001-06-02,TUP,LIL,CAL,1.0
2001-06-04,TUP,LIL,CAL,1.0
2001-06-05,TUP,LIL,CAL,2.0
2001-06-08,TUP,LIL,CAL,1.0
2001-06-02,TUP,LIL,EXL,4.0
2001-06-04,TUP,LIL,EXL,1.0
2001-06-07,TUP,LIL,EXL,1.0
2001-06-02,TUP,LIL,JEA,3.0
2001-06-03,TUP,LIL,JEA,4.0
2001-06-04,TUP,LIL,JEA,7.0
2001-06-05,TUP,LIL,JEA,2.0
2001-06-07,TUP,LIL,JEA,3.0
2001-06-08,TUP,LIL,JEA,4.0
2001-06-02,TUP,LIL,LUN,1.0
2001-06-03,TUP,LIL,LUN,3.0
2001-06-04,TUP,LIL,LUN,2.0
2001-06-05,TUP,LIL,LUN,1.0
2001-06-07,TUP,LIL,LUN,1.0
2001-06-08,TUP,LIL,LUN,1.0
2001-06-01,TUP,LIL,XXX,1.0
2001-06-02,TUP,LIL,XXX,7.0
2001-06-03,TUP,LIL,XXX,3.0
2001-06-04,TUP,LIL,XXX,3.0
2001-06-06,TUP,LIL,XXX,2.0
2001-06-08,TUP,LIL,XXX,3.0
2001-06-03,TUP,LUN,CAL,1.0
2001-06-04,TUP,LUN,CAL,2.0
2001-06-08,TUP,LUN,CAL,2.0
2001-06-02,TUP,LUN,EXL,2.0
2001-06-03,TUP,LUN,EXL,1.0
2001-06-04,TUP,LUN,EXL,2.0
2001-06-05,TUP,LUN,EXL,2.0
2001-06-02,TUP,LUN,JEA,1.0
2001-06-03,TUP,LUN,JEA,3.0
2001-06-07,TUP,LUN,JEA,1.0
2001-06-04,TUP,LUN,LIL,1.0
2001-06-05,TUP,LUN,LIL,1.0
2001-06-08,TUP,LUN,LIL,2.0
2001-06-05,TUP,LUN,MICHAEL CAVLER,1.0
2001-06-01,TUP,LUN,WES KEMP,1.0
2001-06-03,TUP,LUN,XXX,2.0
2001-06-04,TUP,LUN,XXX,2.0
2001-06-04,TUP,WILL SEENEY,XXX,1.0
2001-06-01,TUP,XXX,XXX,6.0
2001-06-02,TUP,XXX,XXX,26.0
2001-06-03,TUP,XXX,XXX,12.0
2001-06-04,TUP,XXX,XXX,14.0
2001-06-05,TUP,XXX,XXX,16.0
2001-06-06,TUP,XXX,XXX,4.0
2001-06-08,TUP,XXX,XXX,9.0
2001-06-01,XXX,XXX,XXX,3.0
2001-06-02,XXX,XXX,XXX,7.0
2001-06-03,XXX,XXX,XXX,10.0
2001-06-04,XXX,XXX,XXX,9.0
2001-06-05,XXX,XXX,XXX,4.0
2001-06-06,XXX,XXX,XXX,2.0
2001-06-07,XXX,XXX,XXX,10.0
2001-06-08,XXX,XXX,XXX,7.0
