W-P,First Choice,Second Choice,Third Choice,Count
2001-09-02,EBE,RONALD REAGAN,GLENN BECK,1.0
2001-09-02,EBE,JIM SEE,ELAINE PARSON,1.0
2001-09-03,BIC,EBE,SCH,1.0
2001-09-03,BIC,EBE,JAM,2.0
2001-09-03,BIC,SCH,JAM,4.0
2001-09-03,BIC,SCH,EBE,1.0
2001-09-03,BIC,SCH,XXX,8.0
2001-09-03,SCH,BIC,XXX,6.0
2001-09-03,SCH,JAM,XXX,5.0
2001-09-03,BIC,JAM,SCH,2.0
2001-09-03,BIC,JAM,XXX,1.0
2001-09-03,BIC,XXX,XXX,7.0
2001-09-03,SCH,JAM,BIC,4.0
2001-09-03,SCH,JAM,EBE,1.0
2001-09-03,SCH,XXX,XXX,20.0
2001-09-03,EBE,BIC,XXX,2.0
2001-09-03,EBE,SCH,XXX,1.0
2001-09-03,SCH,BIC,EBE,1.0
2001-09-03,SCH,BIC,JAM,2.0
2001-09-03,EBE,XXX,XXX,3.0
2001-09-03,JAM,BIC,XXX,1.0
2001-09-03,JAM,BIC,SCH,1.0
2001-09-03,JAM,BIC,EBE,2.0
2001-09-03,JAM,SCH,EBE,1.0
2001-09-03,JAM,SCH,XXX,1.0
2001-09-03,JAM,SCH,BIC,1.0
2001-09-03,JAM,EBE,BIC,1.0
2001-09-03,XXX,XXX,XXX,2.0
2001-09-03,EBE,BIC,PETER EICHTEN,1.0
2001-09-03,SCH,CAROL PASS,XXX,1.0
2001-09-04,XXX,XXX,XXX,2.0
2001-09-04,BIC,JAM,XXX,4.0
2001-09-04,BIC,EBE,XXX,3.0
2001-09-04,BIC,SCH,XXX,7.0
2001-09-04,BIC,SCH,EBE,6.0
2001-09-04,SCH,BIC,EBE,3.0
2001-09-04,BIC,SCH,JAM,2.0
2001-09-04,SCH,BIC,JAM,8.0
2001-09-04,SCH,JAM,XXX,2.0
2001-09-04,SCH,JAM,EBE,4.0
2001-09-04,BIC,JAM,EBE,2.0
2001-09-04,BIC,EBE,JAM,2.0
2001-09-04,BIC,EBE,SCH,3.0
2001-09-04,SCH,BIC,XXX,10.0
2001-09-04,SCH,XXX,XXX,36.0
2001-09-04,SCH,EBE,BIC,3.0
2001-09-04,SCH,EBE,JAM,3.0
2001-09-04,SCH,JAM,BIC,6.0
2001-09-04,JAM,EBE,BIC,2.0
2001-09-04,JAM,BIC,SCH,2.0
2001-09-04,EBE,BIC,SCH,1.0
2001-09-04,EBE,XXX,XXX,4.0
2001-09-04,BIC,XXX,XXX,8.0
2001-09-04,BIC,JAM,SCH,5.0
2001-09-04,SCH,ERIC D ZUELKE,JAM,1.0
2001-09-04,EBE,CYNTHIA AGUIRRE,LAVERNE TURNER,1.0
2001-09-04,EBE,CICSO VANHALLA,BOB DAVIS,1.0
2001-09-04,BIC,CAROL PASS,XXX,3.0
2001-09-04,BIC,SCH,CAROL PASS,1.0
2001-09-04,BIC,JAM,NIELS STRANDSKON,1.0
2001-09-05,BIC,EBE,SCH,4.0
2001-09-05,BIC,EBE,XXX,1.0
2001-09-05,BIC,EBE,JAM,2.0
2001-09-05,BIC,XXX,XXX,17.0
2001-09-05,EBE,SCH,XXX,3.0
2001-09-05,EBE,BIC,XXX,2.0
2001-09-05,EBE,BIC,JAM,1.0
2001-09-05,EBE,XXX,XXX,7.0
2001-09-05,XXX,XXX,XXX,3.0
2001-09-05,SCH,BIC,JAM,37.0
2001-09-05,SCH,BIC,EBE,9.0
2001-09-05,SCH,JAM,BIC,8.0
2001-09-05,SCH,JAM,XXX,7.0
2001-09-05,SCH,JAM,EBE,1.0
2001-09-05,JAM,BIC,EBE,1.0
2001-09-05,JAM,XXX,XXX,1.0
2001-09-05,JAM,SCH,BIC,2.0
2001-09-05,SCH,BIC,XXX,74.0
2001-09-05,BIC,SCH,XXX,45.0
2001-09-05,BIC,SCH,EBE,1.0
2001-09-05,BIC,SCH,JAM,19.0
2001-09-05,SCH,EBE,XXX,1.0
2001-09-05,SCH,EBE,BIC,4.0
2001-09-05,SCH,EBE,JAM,1.0
2001-09-05,BIC,JAM,SCH,10.0
2001-09-05,BIC,JAM,EBE,2.0
2001-09-05,BIC,JAM,XXX,3.0
2001-09-05,SCH,XXX,XXX,57.0
2001-09-06,XXX,XXX,XXX,2.0
2001-09-06,EBE,XXX,XXX,10.0
2001-09-06,EBE,JAM,BIC,1.0
2001-09-06,EBE,SCH,JAM,2.0
2001-09-06,EBE,SCH,XXX,3.0
2001-09-06,EBE,BIC,JAM,1.0
2001-09-06,EBE,BIC,SCH,2.0
2001-09-06,EBE,BIC,XXX,3.0
2001-09-06,BIC,JAM,EBE,4.0
2001-09-06,BIC,EBE,SCH,5.0
2001-09-06,BIC,EBE,JAM,8.0
2001-09-06,BIC,EBE,XXX,8.0
2001-09-06,BIC,SCH,EBE,4.0
2001-09-06,BIC,SCH,JAM,15.0
2001-09-06,BIC,SCH,XXX,38.0
2001-09-06,SCH,EBE,JAM,2.0
2001-09-06,SCH,EBE,BIC,3.0
2001-09-06,SCH,EBE,XXX,3.0
2001-09-06,SCH,JAM,EBE,7.0
2001-09-06,SCH,JAM,BIC,7.0
2001-09-06,SCH,JAM,XXX,10.0
2001-09-06,SCH,BIC,EBE,12.0
2001-09-06,SCH,BIC,XXX,1.0
2001-09-06,SCH,BIC,JAM,16.0
2001-09-06,SCH,BIC,XXX,59.0
2001-09-06,SCH,XXX,XXX,114.0
2001-09-06,JAM,SCH,XXX,2.0
2001-09-06,JAM,XXX,XXX,2.0
2001-09-06,BIC,XXX,XXX,25.0
2001-09-06,BIC,JAM,XXX,3.0
2001-09-06,BIC,JAM,SCH,6.0
2001-09-06,BIC,AMY ARCAND,XXX,1.0
2001-09-06,BIC,ANTHONY TAYLOR-GOUSE,XXX,1.0
2001-09-06,BIC,AMY ARCAND,EBE,1.0
2001-09-06,BIC,NAY,XXX,1.0
2001-09-07,XXX,XXX,XXX,3.0
2001-09-07,SCH,JAM,BIC,9.0
2001-09-07,BIC,JAM,SCH,4.0
2001-09-07,BIC,JAM,XXX,3.0
2001-09-07,SCH,XXX,XXX,53.0
2001-09-07,SCH,EBE,XXX,1.0
2001-09-07,SCH,EBE,BIC,2.0
2001-09-07,SCH,EBE,JAM,1.0
2001-09-07,SCH,JAM,EBE,1.0
2001-09-07,SCH,JAM,XXX,2.0
2001-09-07,BIC,SCH,JAM,13.0
2001-09-07,BIC,SCH,EBE,4.0
2001-09-07,BIC,EBE,XXX,2.0
2001-09-07,BIC,EBE,SCH,7.0
2001-09-07,SCH,BIC,EBE,2.0
2001-09-07,SCH,BIC,JAM,22.0
2001-09-07,BIC,EBE,JAM,2.0
2001-09-07,SCH,BIC,XXX,47.0
2001-09-07,BIC,SCH,XXX,21.0
2001-09-07,BIC,XXX,XXX,12.0
2001-09-07,JAM,XXX,XXX,1.0
2001-09-07,JAM,BIC,SCH,2.0
2001-09-07,JAM,BIC,XXX,1.0
2001-09-07,EBE,SCH,XXX,3.0
2001-09-07,EBE,BIC,XXX,4.0
2001-09-07,EBE,BIC,SCH,1.0
2001-09-07,EBE,JAM,BIC,1.0
2001-09-07,EBE,XXX,XXX,10.0
2001-09-07,BIC,JAM,SUBI AMBROSE,1.0
2001-09-07,EBE,SCH,ME,1.0
2001-09-08,XXX,XXX,XXX,12.0
2001-09-08,BIC,SCH,EBE,6.0
2001-09-08,BIC,SCH,JAM,23.0
2001-09-08,BIC,EBE,SCH,6.0
2001-09-08,BIC,EBE,JAM,8.0
2001-09-08,BIC,EBE,XXX,8.0
2001-09-08,SCH,XXX,XXX,112.0
2001-09-08,SCH,JAM,XXX,12.0
2001-09-08,SCH,JAM,EBE,5.0
2001-09-08,SCH,JAM,BIC,23.0
2001-09-08,SCH,BIC,XXX,67.0
2001-09-08,SCH,BIC,JAM,41.0
2001-09-08,SCH,BIC,EBE,14.0
2001-09-08,BIC,JAM,EBE,6.0
2001-09-08,BIC,JAM,SCH,10.0
2001-09-08,SCH,EBE,JAM,3.0
2001-09-08,BIC,JAM,XXX,4.0
2001-09-08,SCH,EBE,BIC,10.0
2001-09-08,BIC,XXX,XXX,33.0
2001-09-08,EBE,BIC,SCH,3.0
2001-09-08,EBE,BIC,XXX,5.0
2001-09-08,EBE,BIC,JAM,5.0
2001-09-08,EBE,JAM,SCH,2.0
2001-09-08,EBE,SCH,BIC,3.0
2001-09-08,EBE,SCH,XXX,2.0
2001-09-08,EBE,SCH,JAM,1.0
2001-09-08,SCH,EBE,XXX,4.0
2001-09-08,BIC,SCH,XXX,47.0
2001-09-08,JAM,XXX,XXX,8.0
2001-09-08,JAM,BIC,EBE,2.0
2001-09-08,JAM,BIC,SCH,5.0
2001-09-08,JAM,SCH,EBE,1.0
2001-09-08,JAM,SCH,XXX,1.0
2001-09-08,EBE,XXX,XXX,20.0
2001-09-08,AMY ARCAND,BIC,EBE,2.0
2001-09-08,AMY ARCAND,MIDTOWN FARMER'S MARKET,XXX,1.0
2001-09-08,SCH,AMY ARCAND,JAM,1.0
2001-09-08,SCH,AMY BROCK,XXX,1.0
2001-09-08,SCH,KENDAL KILLIAN,HEIDI QUEZADA,1.0
2001-09-08,SCH,BRIAN REICHERT,BIC,1.0
2001-09-08,BIC,SCH,MICHAEL SCHULDT,1.0
2001-09-08,BIC,XXX,NONE,1.0
2001-09-08,BIC,JERRY BROWN,JERRY IVERSON,1.0
2001-09-08,BIC,AMY ARCAND,XXX,1.0
2001-09-08,BIC,JAM,AMY ARCAND,1.0
2001-09-08,SCH,EBE,GARY OGER,1.0
2001-09-09,XXX,XXX,XXX,5.0
2001-09-09,BIC,SCH,XXX,23.0
2001-09-09,SCH,BIC,XXX,58.0
2001-09-09,SCH,BIC,EBE,12.0
2001-09-09,JAM,XXX,XXX,1.0
2001-09-09,JAM,BIC,XXX,1.0
2001-09-09,JAM,SCH,XXX,3.0
2001-09-09,JAM,EBE,BIC,1.0
2001-09-09,EBE,XXX,XXX,30.0
2001-09-09,EBE,JAM,SCH,2.0
2001-09-09,EBE,JAM,BIC,1.0
2001-09-09,EBE,JAM,XXX,2.0
2001-09-09,EBE,SCH,JAM,1.0
2001-09-09,EBE,SCH,XXX,5.0
2001-09-09,EBE,SCH,BIC,2.0
2001-09-09,EBE,BIC,SCH,1.0
2001-09-09,EBE,BIC,JAM,5.0
2001-09-09,SCH,XXX,XXX,120.0
2001-09-09,BIC,SCH,JAM,7.0
2001-09-09,BIC,SCH,EBE,9.0
2001-09-09,BIC,EBE,SCH,3.0
2001-09-09,BIC,EBE,XXX,5.0
2001-09-09,BIC,EBE,JAM,7.0
2001-09-09,EBE,BIC,XXX,11.0
2001-09-09,BIC,JAM,EBE,7.0
2001-09-09,BIC,JAM,XXX,5.0
2001-09-09,BIC,JAM,SCH,3.0
2001-09-09,BIC,XXX,XXX,18.0
2001-09-09,SCH,EBE,XXX,3.0
2001-09-09,SCH,EBE,JAM,1.0
2001-09-09,SCH,EBE,BIC,8.0
2001-09-09,SCH,JAM,EBE,8.0
2001-09-09,SCH,JAM,BIC,15.0
2001-09-09,SCH,BIC,JAM,19.0
2001-09-09,SCH,JAM,XXX,10.0
2001-09-09,EBE,BIC,POPEYE,1.0
2001-09-09,AIYAR V.SUCHS,BIC,SCH,1.0
2001-09-09,SCH,BIC,ANTHONY WOCELKA,1.0
2001-09-10,BIC,XXX,XXX,8.0
2001-09-10,BIC,SCH,XXX,7.0
2001-09-10,BIC,SCH,EBE,1.0
2001-09-10,BIC,SCH,JAM,5.0
2001-09-10,BIC,EBE,SCH,3.0
2001-09-10,BIC,EBE,XXX,1.0
2001-09-10,BIC,JAM,EBE,3.0
2001-09-10,BIC,JAM,SCH,6.0
2001-09-10,EBE,XXX,XXX,4.0
2001-09-10,JAM,XXX,XXX,6.0
2001-09-10,EBE,BIC,XXX,2.0
2001-09-10,EBE,BIC,SCH,1.0
2001-09-10,EBE,SCH,XXX,1.0
2001-09-10,EBE,SCH,BIC,1.0
2001-09-10,EBE,SCH,JAM,1.0
2001-09-10,SCH,XXX,XXX,25.0
2001-09-10,SCH,BIC,XXX,7.0
2001-09-10,SCH,BIC,EBE,5.0
2001-09-10,SCH,BIC,JAM,5.0
2001-09-10,SCH,JAM,XXX,5.0
2001-09-10,SCH,JAM,BIC,2.0
2001-09-10,SCH,JAM,EBE,1.0
2001-09-10,SCH,EBE,XXX,2.0
2001-09-10,SCH,EBE,BIC,3.0
2001-09-10,XXX,XXX,XXX,2.0
2001-09-10,JAM,EBE,SCH,1.0
2001-09-10,JAM,SCH,EBE,1.0
2001-09-10,JAM,BIC,SCH,3.0
2001-09-10,ANTHONY THOMAS,XXX,XXX,1.0
2001-09-10,PETER EICHTEN,BIC,JAM,1.0
2001-09-10,PETER EICHTEN,BIC,XXX,1.0
2001-09-10,JANA METGE,SCH,BIC,1.0
2001-09-10,BIC,JANA METGE,JAM,1.0
2001-09-11,XXX,XXX,XXX,3.0
2001-09-11,SCH,JAM,BIC,30.0
2001-09-11,SCH,JAM,EBE,4.0
2001-09-11,EBE,XXX,XXX,1.0
2001-09-11,BIC,EBE,XXX,1.0
2001-09-11,JAM,XXX,XXX,3.0
2001-09-11,JAM,SCH,EBE,1.0
2001-09-11,BIC,EBE,JAM,1.0
2001-09-11,BIC,JAM,SCH,5.0
2001-09-11,JAM,SCH,XXX,1.0
2001-09-11,BIC,SCH,XXX,2.0
2001-09-11,JAM,SCH,BIC,1.0
2001-09-11,BIC,SCH,JAM,1.0
2001-09-11,SCH,BIC,JAM,3.0
2001-09-11,BIC,SCH,EBE,2.0
2001-09-11,SCH,BIC,XXX,1.0
2001-09-11,SCH,BIC,EBE,1.0
2001-09-11,SCH,XXX,XXX,3.0
2001-09-11,SCH,EBE,JAM,1.0
2001-09-11,SCH,EBE,XXX,1.0
