W-P,First Choice,Second Choice,Third Choice,Count
2001-04-10,HAR,JOH,CER,1.0
2001-04-08,HAR,JOH,HAL W. JOHNSON,1.0
2001-04-01,HAR,JOH,PAR,6.0
2001-04-02,HAR,JOH,PAR,4.0
2001-04-03,HAR,JOH,PAR,1.0
2001-04-04,HAR,JOH,PAR,10.0
2001-04-05,HAR,JOH,PAR,1.0
2001-04-06,HAR,JOH,PAR,9.0
2001-04-07,HAR,JOH,PAR,5.0
2001-04-08,HAR,JOH,PAR,16.0
2001-04-09,HAR,JOH,PAR,4.0
2001-04-10,HAR,JOH,PAR,2.0
2001-04-01,HAR,JOH,XXX,5.0
2001-04-02,HAR,JOH,XXX,1.0
2001-04-03,HAR,JOH,XXX,3.0
2001-04-04,HAR,JOH,XXX,3.0
2001-04-04,HAR,JOH,XXX,4.0
2001-04-05,HAR,JOH,XXX,3.0
2001-04-07,HAR,JOH,XXX,5.0
2001-04-08,HAR,JOH,XXX,6.0
2001-04-09,HAR,JOH,XXX,5.0
2001-04-10,HAR,JOH,XXX,4.0
2001-04-01,HAR,PAR,CER,9.0
2001-04-02,HAR,PAR,CER,4.0
2001-04-03,HAR,PAR,CER,10.0
2001-04-04,HAR,PAR,CER,1.0
2001-04-04,HAR,PAR,CER,8.0
2001-04-05,HAR,PAR,CER,4.0
2001-04-06,HAR,PAR,CER,4.0
2001-04-07,HAR,PAR,CER,4.0
2001-04-08,HAR,PAR,CER,21.0
2001-04-09,HAR,PAR,CER,4.0
2001-04-10,HAR,PAR,CER,2.0
2001-04-02,HAR,PAR,GIOVANNI M.,1.0
2001-04-01,HAR,PAR,JOH,10.0
2001-04-02,HAR,PAR,JOH,9.0
2001-04-03,HAR,PAR,JOH,8.0
2001-04-04,HAR,PAR,JOH,12.0
2001-04-05,HAR,PAR,JOH,5.0
2001-04-06,HAR,PAR,JOH,1.0
2001-04-07,HAR,PAR,JOH,10.0
2001-04-08,HAR,PAR,JOH,11.0
2001-04-09,HAR,PAR,JOH,10.0
2001-04-10,HAR,PAR,JOH,3.0
2001-04-08,HAR,PAR,KENYA MCKNIGHT,1.0
2001-04-01,HAR,PAR,XXX,3.0
2001-04-02,HAR,PAR,XXX,4.0
2001-04-03,HAR,PAR,XXX,5.0
2001-04-04,HAR,PAR,XXX,6.0
2001-04-05,HAR,PAR,XXX,2.0
2001-04-06,HAR,PAR,XXX,4.0
2001-04-07,HAR,PAR,XXX,3.0
2001-04-08,HAR,PAR,XXX,10.0
2001-04-09,HAR,PAR,XXX,4.0
2001-04-10,HAR,PAR,XXX,2.0
2001-04-01,HAR,XXX,XXX,14.0
2001-04-02,HAR,XXX,XXX,7.0
2001-04-03,HAR,XXX,XXX,10.0
2001-04-04,HAR,XXX,XXX,9.0
2001-04-05,HAR,XXX,XXX,1.0
2001-04-06,HAR,XXX,XXX,7.0
2001-04-07,HAR,XXX,XXX,7.0
2001-04-08,HAR,XXX,XXX,21.0
2001-04-09,HAR,XXX,XXX,2.0
2001-04-10,HAR,XXX,XXX,5.0
2001-04-04,JOH,CER,ALAN HOOKER,1.0
2001-04-01,JOH,CER,HAR,5.0
2001-04-02,JOH,CER,HAR,5.0
2001-04-03,JOH,CER,HAR,5.0
2001-04-04,JOH,CER,HAR,7.0
2001-04-05,JOH,CER,HAR,1.0
2001-04-07,JOH,CER,HAR,4.0
2001-04-08,JOH,CER,HAR,4.0
2001-04-09,JOH,CER,HAR,3.0
2001-04-10,JOH,CER,HAR,1.0
2001-04-01,JOH,CER,PAR,4.0
2001-04-02,JOH,CER,PAR,1.0
2001-04-03,JOH,CER,PAR,5.0
2001-04-04,JOH,CER,PAR,4.0
2001-04-05,JOH,CER,PAR,5.0
2001-04-06,JOH,CER,PAR,11.0
2001-04-07,JOH,CER,PAR,2.0
2001-04-08,JOH,CER,PAR,5.0
2001-04-09,JOH,CER,PAR,5.0
2001-04-10,JOH,CER,PAR,2.0
2001-04-01,JOH,CER,XXX,8.0
2001-04-02,JOH,CER,XXX,4.0
2001-04-03,JOH,CER,XXX,9.0
2001-04-04,JOH,CER,XXX,18.0
2001-04-05,JOH,CER,XXX,3.0
2001-04-06,JOH,CER,XXX,7.0
2001-04-07,JOH,CER,XXX,6.0
2001-04-08,JOH,CER,XXX,3.0
2001-04-09,JOH,CER,XXX,6.0
2001-04-10,JOH,CER,XXX,4.0
2001-04-01,JOH,HAR,CER,2.0
2001-04-03,JOH,HAR,CER,3.0
2001-04-04,JOH,HAR,CER,6.0
2001-04-05,JOH,HAR,CER,1.0
2001-04-06,JOH,HAR,CER,3.0
2001-04-07,JOH,HAR,CER,4.0
2001-04-08,JOH,HAR,CER,1.0
2001-04-09,JOH,HAR,CER,3.0
2001-04-01,JOH,HAR,PAR,9.0
2001-04-02,JOH,HAR,PAR,9.0
2001-04-03,JOH,HAR,PAR,11.0
2001-04-04,JOH,HAR,PAR,12.0
2001-04-05,JOH,HAR,PAR,6.0
2001-04-06,JOH,HAR,PAR,8.0
2001-04-07,JOH,HAR,PAR,3.0
2001-04-08,JOH,HAR,PAR,8.0
2001-04-09,JOH,HAR,PAR,14.0
2001-04-10,JOH,HAR,PAR,2.0
2001-04-01,JOH,HAR,XXX,3.0
2001-04-03,JOH,HAR,XXX,5.0
2001-04-04,JOH,HAR,XXX,11.0
2001-04-05,JOH,HAR,XXX,2.0
2001-04-06,JOH,HAR,XXX,3.0
2001-04-07,JOH,HAR,XXX,10.0
2001-04-08,JOH,HAR,XXX,9.0
2001-04-09,JOH,HAR,XXX,4.0
2001-04-10,JOH,HAR,XXX,7.0
2001-04-03,JOH,NATALIE JOHNSON-LEE,HAR,1.0
2001-04-01,JOH,PAR,CER,6.0
2001-04-02,JOH,PAR,CER,5.0
2001-04-03,JOH,PAR,CER,9.0
2001-04-04,JOH,PAR,CER,19.0
2001-04-05,JOH,PAR,CER,8.0
2001-04-06,JOH,PAR,CER,10.0
2001-04-07,JOH,PAR,CER,8.0
2001-04-08,JOH,PAR,CER,11.0
2001-04-09,JOH,PAR,CER,10.0
2001-04-10,JOH,PAR,CER,4.0
2001-04-01,JOH,PAR,HAR,13.0
2001-04-02,JOH,PAR,HAR,7.0
2001-04-03,JOH,PAR,HAR,14.0
2001-04-04,JOH,PAR,HAR,36.0
2001-04-05,JOH,PAR,HAR,10.0
2001-04-06,JOH,PAR,HAR,24.0
2001-04-07,JOH,PAR,HAR,19.0
2001-04-08,JOH,PAR,HAR,9.0
2001-04-09,JOH,PAR,HAR,14.0
2001-04-10,JOH,PAR,HAR,6.0
2001-04-01,JOH,PAR,XXX,15.0
2001-04-02,JOH,PAR,XXX,3.0
2001-04-02,JOH,PAR,XXX,5.0
2001-04-03,JOH,PAR,XXX,10.0
2001-04-04,JOH,PAR,XXX,3.0
2001-04-04,JOH,PAR,XXX,29.0
2001-04-05,JOH,PAR,XXX,11.0
2001-04-06,JOH,PAR,XXX,16.0
2001-04-07,JOH,PAR,XXX,16.0
2001-04-08,JOH,PAR,XXX,16.0
2001-04-09,JOH,PAR,XXX,13.0
2001-04-10,JOH,PAR,XXX,4.0
2001-04-09,JOH,ROBERT JOHNSON,HAR,1.0
2001-04-09,JOH,ROBERT JOHNSON,XXX,1.0
2001-04-01,JOH,XXX,XXX,96.0
2001-04-02,JOH,XXX,XXX,42.0
2001-04-03,JOH,XXX,XXX,63.0
2001-04-04,JOH,XXX,XXX,173.0
2001-04-05,JOH,XXX,XXX,43.0
2001-04-06,JOH,XXX,XXX,108.0
2001-04-07,JOH,XXX,XXX,121.0
2001-04-08,JOH,XXX,XXX,96.0
2001-04-09,JOH,XXX,XXX,73.0
2001-04-10,JOH,XXX,XXX,38.0
2001-04-03,NALLIE,XXX,XXX,1.0
2001-04-05,PAR,ADAM FLOOD,JOH,1.0
2001-04-01,PAR,CER,HAR,10.0
2001-04-02,PAR,CER,HAR,1.0
2001-04-02,PAR,CER,HAR,5.0
2001-04-03,PAR,CER,HAR,2.0
2001-04-04,PAR,CER,HAR,9.0
2001-04-05,PAR,CER,HAR,1.0
2001-04-06,PAR,CER,HAR,6.0
2001-04-07,PAR,CER,HAR,4.0
2001-04-08,PAR,CER,HAR,2.0
2001-04-09,PAR,CER,HAR,5.0
2001-04-10,PAR,CER,HAR,2.0
2001-04-01,PAR,CER,JOH,3.0
2001-04-03,PAR,CER,JOH,6.0
2001-04-04,PAR,CER,JOH,8.0
2001-04-05,PAR,CER,JOH,4.0
2001-04-06,PAR,CER,JOH,3.0
2001-04-07,PAR,CER,JOH,1.0
2001-04-08,PAR,CER,JOH,2.0
2001-04-09,PAR,CER,JOH,2.0
2001-04-03,PAR,CER,MATTHEW E. STINLEY,1.0
2001-04-01,PAR,CER,XXX,4.0
2001-04-02,PAR,CER,XXX,2.0
2001-04-04,PAR,CER,XXX,2.0
2001-04-05,PAR,CER,XXX,1.0
2001-04-06,PAR,CER,XXX,2.0
2001-04-07,PAR,CER,XXX,2.0
2001-04-08,PAR,CER,XXX,2.0
2001-04-09,PAR,CER,XXX,1.0
2001-04-10,PAR,CER,XXX,1.0
2001-04-01,PAR,HAR,CER,16.0
2001-04-02,PAR,HAR,CER,6.0
2001-04-03,PAR,HAR,CER,18.0
2001-04-04,PAR,HAR,CER,20.0
2001-04-05,PAR,HAR,CER,13.0
2001-04-06,PAR,HAR,CER,11.0
2001-04-07,PAR,HAR,CER,12.0
2001-04-08,PAR,HAR,CER,5.0
2001-04-09,PAR,HAR,CER,7.0
2001-04-10,PAR,HAR,CER,3.0
2001-04-10,PAR,HAR,CER,4.0
2001-04-06,PAR,HAR,JOEL BEZGGMANN,1.0
2001-04-01,PAR,HAR,JOH,12.0
2001-04-02,PAR,HAR,JOH,7.0
2001-04-03,PAR,HAR,JOH,12.0
2001-04-04,PAR,HAR,JOH,14.0
2001-04-05,PAR,HAR,JOH,9.0
2001-04-06,PAR,HAR,JOH,16.0
2001-04-07,PAR,HAR,JOH,11.0
2001-04-08,PAR,HAR,JOH,10.0
2001-04-09,PAR,HAR,JOH,11.0
2001-04-10,PAR,HAR,JOH,3.0
2001-04-05,PAR,HAR,SCOTT A. FILLMAN,1.0
2001-04-01,PAR,HAR,XXX,11.0
2001-04-02,PAR,HAR,XXX,6.0
2001-04-03,PAR,HAR,XXX,10.0
2001-04-04,PAR,HAR,XXX,7.0
2001-04-05,PAR,HAR,XXX,9.0
2001-04-06,PAR,HAR,XXX,5.0
2001-04-07,PAR,HAR,XXX,10.0
2001-04-08,PAR,HAR,XXX,13.0
2001-04-09,PAR,HAR,XXX,6.0
2001-04-10,PAR,HAR,XXX,5.0
2001-04-03,PAR,JOH,AKLEN HEAD,1.0
2001-04-01,PAR,JOH,CER,6.0
2001-04-02,PAR,JOH,CER,2.0
2001-04-03,PAR,JOH,CER,9.0
2001-04-04,PAR,JOH,CER,3.0
2001-04-05,PAR,JOH,CER,1.0
2001-04-06,PAR,JOH,CER,5.0
2001-04-07,PAR,JOH,CER,3.0
2001-04-08,PAR,JOH,CER,1.0
2001-04-09,PAR,JOH,CER,1.0
2001-04-01,PAR,JOH,HAR,9.0
2001-04-02,PAR,JOH,HAR,7.0
2001-04-03,PAR,JOH,HAR,10.0
2001-04-04,PAR,JOH,HAR,17.0
2001-04-05,PAR,JOH,HAR,6.0
2001-04-06,PAR,JOH,HAR,2.0
2001-04-07,PAR,JOH,HAR,7.0
2001-04-08,PAR,JOH,HAR,11.0
2001-04-09,PAR,JOH,HAR,13.0
2001-04-10,PAR,JOH,HAR,9.0
2001-04-01,PAR,JOH,XXX,15.0
2001-04-02,PAR,JOH,XXX,4.0
2001-04-03,PAR,JOH,XXX,8.0
2001-04-04,PAR,JOH,XXX,20.0
2001-04-05,PAR,JOH,XXX,11.0
2001-04-06,PAR,JOH,XXX,11.0
2001-04-07,PAR,JOH,XXX,11.0
2001-04-08,PAR,JOH,XXX,7.0
2001-04-09,PAR,JOH,XXX,13.0
2001-04-10,PAR,JOH,XXX,8.0
2001-04-01,PAR,XXX,XXX,73.0
2001-04-02,PAR,XXX,XXX,15.0
2001-04-03,PAR,XXX,XXX,29.0
2001-04-04,PAR,XXX,XXX,22.0
2001-04-05,PAR,XXX,XXX,18.0
2001-04-06,PAR,XXX,XXX,61.0
2001-04-07,PAR,XXX,XXX,10.0
2001-04-08,PAR,XXX,XXX,23.0
2001-04-09,PAR,XXX,XXX,21.0
2001-04-10,PAR,XXX,XXX,19.0
2001-04-04,RHONDA SCHAFFER,JOH,XXX,1.0
2001-04-06,THOMAS SELHEIM,XXX,XXX,1.0
2001-04-01,XXX,XXX,XXX,1.0
2001-04-02,XXX,XXX,XXX,5.0
2001-04-03,XXX,XXX,XXX,6.0
2001-04-06,XXX,XXX,XXX,6.0
2001-04-07,XXX,XXX,XXX,4.0
2001-04-10,XXX,XXX,XXX,1.0
