W-P,First Choice,Second Choice,Third Choice,Count
2001-05-06,LEE,MCK,SMI,3.0
2001-05-07,LEE,MCK,SMI,1.0
2001-05-08,LEE,MCK,SMI,1.0
2001-05-10,LEE,MCK,SMI,1.0
2001-05-01,LEE,MCK,XXX,7.0
2001-05-02,LEE,MCK,XXX,4.0
2001-05-03,LEE,MCK,XXX,6.0
2001-05-04,LEE,MCK,XXX,14.0
2001-05-05,LEE,MCK,XXX,10.0
2001-05-06,LEE,MCK,XXX,3.0
2001-05-07,LEE,MCK,XXX,4.0
2001-05-08,LEE,MCK,XXX,2.0
2001-05-09,LEE,MCK,XXX,2.0
2001-05-10,LEE,MCK,XXX,5.0
2001-05-01,LEE,SAM,CHI,1.0
2001-05-02,LEE,SAM,CHI,2.0
2001-05-03,LEE,SAM,CHI,4.0
2001-05-04,LEE,SAM,CHI,1.0
2001-05-05,LEE,SAM,CHI,3.0
2001-05-06,LEE,SAM,CHI,6.0
2001-05-10,LEE,SAM,CHI,1.0
2001-05-01,LEE,SAM,MCK,5.0
2001-05-02,LEE,SAM,MCK,2.0
2001-05-03,LEE,SAM,MCK,7.0
2001-05-04,LEE,SAM,MCK,7.0
2001-05-05,LEE,SAM,MCK,9.0
2001-05-06,LEE,SAM,MCK,5.0
2001-05-07,LEE,SAM,MCK,2.0
2001-05-09,LEE,SAM,MCK,1.0
2001-05-10,LEE,SAM,MCK,5.0
2001-05-03,LEE,SAM,SMI,1.0
2001-05-04,LEE,SAM,SMI,1.0
2001-05-06,LEE,SAM,SMI,1.0
2001-05-10,LEE,SAM,SMI,1.0
2001-05-01,LEE,SAM,XXX,10.0
2001-05-02,LEE,SAM,XXX,3.0
2001-05-03,LEE,SAM,XXX,4.0
2001-05-04,LEE,SAM,XXX,3.0
2001-05-05,LEE,SAM,XXX,2.0
2001-05-06,LEE,SAM,XXX,4.0
2001-05-07,LEE,SAM,XXX,1.0
2001-05-08,LEE,SAM,XXX,3.0
2001-05-10,LEE,SAM,XXX,3.0
2001-05-03,LEE,SMI,CHI,1.0
2001-05-05,LEE,SMI,CHI,1.0
2001-05-06,LEE,SMI,CHI,1.0
2001-05-07,LEE,SMI,CHI,1.0
2001-05-08,LEE,SMI,CHI,1.0
2001-05-10,LEE,SMI,CHI,2.0
2001-05-01,LEE,SMI,MCK,4.0
2001-05-03,LEE,SMI,MCK,2.0
2001-05-04,LEE,SMI,MCK,1.0
2001-05-05,LEE,SMI,MCK,1.0
2001-05-06,LEE,SMI,MCK,1.0
2001-05-08,LEE,SMI,MCK,1.0
2001-05-10,LEE,SMI,MCK,1.0
2001-05-05,LEE,SMI,SAM,1.0
2001-05-06,LEE,SMI,SAM,1.0
2001-05-09,LEE,SMI,SAM,1.0
2001-05-01,LEE,SMI,XXX,1.0
2001-05-02,LEE,SMI,XXX,1.0
2001-05-06,LEE,SMI,XXX,1.0
2001-05-09,LEE,SMI,XXX,1.0
2001-05-01,LEE,XXX,XXX,56.0
2001-05-02,LEE,XXX,XXX,13.0
2001-05-03,LEE,XXX,XXX,42.0
2001-05-04,LEE,XXX,XXX,22.0
2001-05-05,LEE,XXX,XXX,29.0
2001-05-06,LEE,XXX,XXX,12.0
2001-05-07,LEE,XXX,XXX,14.0
2001-05-08,LEE,XXX,XXX,14.0
2001-05-09,LEE,XXX,XXX,1.0
2001-05-10,LEE,XXX,XXX,9.0
2001-05-04,LORI WILSON,XXX,XXX,1.0
2001-05-02,LUKE BOYD,SAM,XXX,1.0
2001-05-01,MCK,CHI,LEE,3.0
2001-05-01,MCK,CHI,LEE,5.0
2001-05-02,MCK,CHI,LEE,2.0
2001-05-03,MCK,CHI,LEE,3.0
2001-05-04,MCK,CHI,LEE,4.0
2001-05-05,MCK,CHI,LEE,2.0
2001-05-07,MCK,CHI,LEE,2.0
2001-05-08,MCK,CHI,LEE,1.0
2001-05-01,MCK,CHI,SAM,1.0
2001-05-03,MCK,CHI,SAM,1.0
2001-05-05,MCK,CHI,SAM,1.0
2001-05-06,MCK,CHI,SAM,2.0
2001-05-08,MCK,CHI,SAM,1.0
2001-05-01,MCK,CHI,SMI,1.0
2001-05-03,MCK,CHI,SMI,1.0
2001-05-04,MCK,CHI,SMI,1.0
2001-05-05,MCK,CHI,SMI,1.0
2001-05-01,MCK,CHI,XXX,1.0
2001-05-02,MCK,CHI,XXX,1.0
2001-05-04,MCK,CHI,XXX,1.0
2001-05-04,MCK,CHI,XXX,3.0
2001-05-05,MCK,CHI,XXX,1.0
2001-05-06,MCK,CHI,XXX,1.0
2001-05-07,MCK,CHI,XXX,1.0
2001-05-01,MCK,LEE,CHI,15.0
2001-05-02,MCK,LEE,CHI,2.0
2001-05-03,MCK,LEE,CHI,12.0
2001-05-04,MCK,LEE,CHI,11.0
2001-05-05,MCK,LEE,CHI,9.0
2001-05-06,MCK,LEE,CHI,5.0
2001-05-07,MCK,LEE,CHI,6.0
2001-05-08,MCK,LEE,CHI,5.0
2001-05-09,MCK,LEE,CHI,1.0
2001-05-10,MCK,LEE,CHI,6.0
2001-05-02,MCK,LEE,DARIN JONES,1.0
2001-05-05,MCK,LEE,RAS WOOTEN,1.0
2001-05-01,MCK,LEE,SAM,12.0
2001-05-02,MCK,LEE,SAM,1.0
2001-05-03,MCK,LEE,SAM,3.0
2001-05-04,MCK,LEE,SAM,8.0
2001-05-05,MCK,LEE,SAM,9.0
2001-05-06,MCK,LEE,SAM,4.0
2001-05-07,MCK,LEE,SAM,2.0
2001-05-08,MCK,LEE,SAM,1.0
2001-05-10,MCK,LEE,SAM,2.0
2001-05-01,MCK,LEE,SMI,3.0
2001-05-03,MCK,LEE,SMI,1.0
2001-05-04,MCK,LEE,SMI,1.0
2001-05-05,MCK,LEE,SMI,1.0
2001-05-06,MCK,LEE,SMI,1.0
2001-05-01,MCK,LEE,XXX,5.0
2001-05-02,MCK,LEE,XXX,1.0
2001-05-03,MCK,LEE,XXX,5.0
2001-05-04,MCK,LEE,XXX,1.0
2001-05-04,MCK,LEE,XXX,12.0
2001-05-05,MCK,LEE,XXX,5.0
2001-05-06,MCK,LEE,XXX,1.0
2001-05-07,MCK,LEE,XXX,3.0
2001-05-08,MCK,LEE,XXX,3.0
2001-05-09,MCK,LEE,XXX,1.0
2001-05-01,MCK,RODNEY WILSON,XXX,1.0
2001-05-01,MCK,SAM,CHI,3.0
2001-05-05,MCK,SAM,CHI,1.0
2001-05-06,MCK,SAM,CHI,2.0
2001-05-10,MCK,SAM,CHI,1.0
2001-05-01,MCK,SAM,LEE,11.0
2001-05-02,MCK,SAM,LEE,2.0
2001-05-03,MCK,SAM,LEE,3.0
2001-05-04,MCK,SAM,LEE,12.0
2001-05-05,MCK,SAM,LEE,6.0
2001-05-06,MCK,SAM,LEE,5.0
2001-05-07,MCK,SAM,LEE,3.0
2001-05-08,MCK,SAM,LEE,2.0
2001-05-09,MCK,SAM,LEE,1.0
2001-05-10,MCK,SAM,LEE,1.0
2001-05-01,MCK,SAM,SMI,2.0
2001-05-04,MCK,SAM,SMI,1.0
2001-05-05,MCK,SAM,SMI,1.0
2001-05-01,MCK,SAM,XXX,5.0
2001-05-03,MCK,SAM,XXX,2.0
2001-05-04,MCK,SAM,XXX,1.0
2001-05-05,MCK,SAM,XXX,2.0
2001-05-06,MCK,SAM,XXX,1.0
2001-05-09,MCK,SAM,XXX,1.0
2001-05-04,MCK,SMI,CHI,1.0
2001-05-06,MCK,SMI,CHI,1.0
2001-05-04,MCK,SMI,LEE,1.0
2001-05-03,MCK,SMI,SAM,1.0
2001-05-06,MCK,SMI,SAM,1.0
2001-05-08,MCK,SMI,SAM,1.0
2001-05-06,MCK,SMI,XXX,1.0
2001-05-01,MCK,XXX,XXX,14.0
2001-05-02,MCK,XXX,XXX,1.0
2001-05-03,MCK,XXX,XXX,4.0
2001-05-04,MCK,XXX,XXX,17.0
2001-05-05,MCK,XXX,XXX,8.0
2001-05-06,MCK,XXX,XXX,4.0
2001-05-07,MCK,XXX,XXX,6.0
2001-05-08,MCK,XXX,XXX,1.0
2001-05-10,MCK,XXX,XXX,3.0
2001-05-04,PATRICK WILSON,XXX,XXX,1.0
2001-05-01,RON MCCONICO,XXX,XXX,1.0
2001-05-01,SAM,CHI,LEE,2.0
2001-05-03,SAM,CHI,LEE,1.0
2001-05-06,SAM,CHI,LEE,6.0
2001-05-08,SAM,CHI,LEE,2.0
2001-05-10,SAM,CHI,LEE,1.0
2001-05-01,SAM,CHI,MCK,3.0
2001-05-02,SAM,CHI,MCK,2.0
2001-05-04,SAM,CHI,MCK,4.0
2001-05-05,SAM,CHI,MCK,14.0
2001-05-06,SAM,CHI,MCK,1.0
2001-05-07,SAM,CHI,MCK,1.0
2001-05-08,SAM,CHI,MCK,1.0
2001-05-01,SAM,CHI,SMI,3.0
2001-05-02,SAM,CHI,SMI,1.0
2001-05-03,SAM,CHI,SMI,1.0
2001-05-06,SAM,CHI,SMI,2.0
2001-05-08,SAM,CHI,SMI,1.0
2001-05-02,SAM,CHI,XXX,1.0
2001-05-03,SAM,CHI,XXX,1.0
2001-05-04,SAM,CHI,XXX,2.0
2001-05-01,SAM,GEORGE ROBERTS,LEE,1.0
2001-05-01,SAM,LEE,CHI,4.0
2001-05-03,SAM,LEE,CHI,3.0
2001-05-04,SAM,LEE,CHI,8.0
2001-05-05,SAM,LEE,CHI,7.0
2001-05-06,SAM,LEE,CHI,3.0
2001-05-07,SAM,LEE,CHI,2.0
2001-05-08,SAM,LEE,CHI,1.0
2001-05-09,SAM,LEE,CHI,2.0
2001-05-10,SAM,LEE,CHI,4.0
2001-05-06,SAM,LEE,MAREN AMDAL,1.0
2001-05-01,SAM,LEE,MCK,26.0
2001-05-02,SAM,LEE,MCK,5.0
2001-05-03,SAM,LEE,MCK,6.0
2001-05-04,SAM,LEE,MCK,1.0
2001-05-04,SAM,LEE,MCK,15.0
2001-05-05,SAM,LEE,MCK,11.0
2001-05-06,SAM,LEE,MCK,17.0
2001-05-07,SAM,LEE,MCK,2.0
2001-05-08,SAM,LEE,MCK,12.0
2001-05-09,SAM,LEE,MCK,1.0
2001-05-10,SAM,LEE,MCK,9.0
2001-05-02,SAM,LEE,RONALD MCDONALD,1.0
2001-05-02,SAM,LEE,SMI,1.0
2001-05-05,SAM,LEE,SMI,1.0
2001-05-06,SAM,LEE,SMI,3.0
2001-05-01,SAM,LEE,XXX,7.0
2001-05-02,SAM,LEE,XXX,5.0
2001-05-03,SAM,LEE,XXX,12.0
2001-05-04,SAM,LEE,XXX,16.0
2001-05-05,SAM,LEE,XXX,10.0
2001-05-06,SAM,LEE,XXX,14.0
2001-05-07,SAM,LEE,XXX,3.0
2001-05-08,SAM,LEE,XXX,2.0
2001-05-09,SAM,LEE,XXX,4.0
2001-05-10,SAM,LEE,XXX,7.0
2001-05-01,SAM,MCK,CHI,7.0
2001-05-03,SAM,MCK,CHI,2.0
2001-05-04,SAM,MCK,CHI,8.0
2001-05-05,SAM,MCK,CHI,2.0
2001-05-06,SAM,MCK,CHI,5.0
2001-05-07,SAM,MCK,CHI,1.0
2001-05-09,SAM,MCK,CHI,2.0
2001-05-10,SAM,MCK,CHI,2.0
2001-05-01,SAM,MCK,LEE,15.0
2001-05-02,SAM,MCK,LEE,3.0
2001-05-03,SAM,MCK,LEE,3.0
2001-05-04,SAM,MCK,LEE,9.0
2001-05-05,SAM,MCK,LEE,11.0
2001-05-06,SAM,MCK,LEE,10.0
2001-05-07,SAM,MCK,LEE,4.0
2001-05-08,SAM,MCK,LEE,10.0
2001-05-09,SAM,MCK,LEE,6.0
2001-05-10,SAM,MCK,LEE,3.0
2001-05-01,SAM,MCK,SMI,3.0
2001-05-02,SAM,MCK,SMI,2.0
2001-05-04,SAM,MCK,SMI,4.0
2001-05-06,SAM,MCK,SMI,1.0
2001-05-07,SAM,MCK,SMI,1.0
2001-05-08,SAM,MCK,SMI,1.0
2001-05-09,SAM,MCK,SMI,1.0
2001-05-01,SAM,MCK,XXX,19.0
2001-05-02,SAM,MCK,XXX,12.0
2001-05-03,SAM,MCK,XXX,4.0
2001-05-04,SAM,MCK,XXX,13.0
2001-05-05,SAM,MCK,XXX,6.0
2001-05-06,SAM,MCK,XXX,5.0
2001-05-07,SAM,MCK,XXX,2.0
2001-05-08,SAM,MCK,XXX,3.0
2001-05-09,SAM,MCK,XXX,2.0
2001-05-10,SAM,MCK,XXX,2.0
2001-05-02,SAM,SANDRA SAMUELS,CHIPPER SQUIRREL,1.0
2001-05-01,SAM,SANDRA SAMUELS,JASE VALEZ,1.0
2001-05-01,SAM,SMI,CHI,1.0
2001-05-02,SAM,SMI,CHI,1.0
2001-05-04,SAM,SMI,CHI,2.0
2001-05-05,SAM,SMI,CHI,1.0
2001-05-08,SAM,SMI,CHI,1.0
2001-05-10,SAM,SMI,CHI,2.0
2001-05-04,SAM,SMI,GARY CUNNINGHAM,1.0
2001-05-01,SAM,SMI,LEE,3.0
2001-05-03,SAM,SMI,LEE,2.0
2001-05-05,SAM,SMI,LEE,2.0
2001-05-06,SAM,SMI,LEE,2.0
2001-05-09,SAM,SMI,LEE,2.0
2001-05-10,SAM,SMI,LEE,1.0
2001-05-05,SAM,SMI,LEO JOHNSON,1.0
2001-05-01,SAM,SMI,MCK,3.0
2001-05-02,SAM,SMI,MCK,2.0
2001-05-05,SAM,SMI,MCK,2.0
2001-05-06,SAM,SMI,MCK,1.0
2001-05-08,SAM,SMI,MCK,1.0
2001-05-03,SAM,SMI,WAYNE LIGHTFEATHER,1.0
2001-05-04,SAM,SMI,XXX,2.0
2001-05-05,SAM,SMI,XXX,3.0
2001-05-06,SAM,SMI,XXX,3.0
2001-05-07,SAM,SMI,XXX,2.0
2001-05-08,SAM,SMI,XXX,3.0
2001-05-09,SAM,SMI,XXX,2.0
2001-05-10,SAM,SMI,XXX,1.0
2001-05-04,SAM,SONDRA SAMUELS,XXX,1.0
2001-05-05,SAM,SONDRA SAMUELS,XXX,3.0
2001-05-05,SAM,TEDDY MUELLER,NIGELFOREMAN,1.0
2001-05-01,SAM,XXX,XXX,69.0
2001-05-02,SAM,XXX,XXX,43.0
2001-05-03,SAM,XXX,XXX,48.0
2001-05-04,SAM,XXX,XXX,1.0
2001-05-04,SAM,XXX,XXX,81.0
2001-05-05,SAM,XXX,XXX,116.0
2001-05-06,SAM,XXX,XXX,40.0
2001-05-07,SAM,XXX,XXX,20.0
2001-05-08,SAM,XXX,XXX,44.0
2001-05-09,SAM,XXX,XXX,21.0
2001-05-10,SAM,XXX,XXX,21.0
2001-05-02,SMI,ALVIN ROHRESBERG,XXX,1.0
2001-05-08,SMI,ANITA BONGHIT,DEALER MCDOPE,1.0
2001-05-06,SMI,CHI,JIM EVERTS,1.0
2001-05-02,SMI,CHI,LEE,1.0
2001-05-08,SMI,CHI,LEE,1.0
2001-05-10,SMI,CHI,LEE,1.0
2001-05-01,SMI,CHI,MCK,1.0
2001-05-10,SMI,CHI,MCK,1.0
2001-05-06,SMI,CHI,SAM,1.0
2001-05-08,SMI,CHI,SAM,1.0
2001-05-10,SMI,CHI,XXX,1.0
2001-05-02,SMI,GRANT CERMACK,XXX,1.0
2001-05-09,SMI,JERRY LARSEN,XXX,1.0
2001-05-01,SMI,LEE,CHI,1.0
2001-05-03,SMI,LEE,CHI,1.0
2001-05-08,SMI,LEE,CHI,3.0
2001-05-01,SMI,LEE,MCK,1.0
2001-05-02,SMI,LEE,MCK,2.0
2001-05-03,SMI,LEE,MCK,1.0
2001-05-06,SMI,LEE,MCK,1.0
2001-05-08,SMI,LEE,MCK,1.0
2001-05-10,SMI,LEE,MCK,2.0
2001-05-01,SMI,LEE,SAM,3.0
2001-05-04,SMI,LEE,SAM,1.0
2001-05-05,SMI,LEE,SAM,1.0
2001-05-06,SMI,LEE,SAM,2.0
2001-05-10,SMI,LEE,SAM,1.0
2001-05-01,SMI,LEE,XXX,1.0
2001-05-08,SMI,LEE,XXX,1.0
2001-05-05,SMI,MCK,CHI,1.0
2001-05-02,SMI,MCK,SAM,1.0
2001-05-08,SMI,MCK,SAM,1.0
2001-05-02,SMI,RYAN LAIIEL,CHRIS LAIUY,1.0
2001-05-03,SMI,SAM,CHI,1.0
2001-05-04,SMI,SAM,CHI,1.0
2001-05-10,SMI,SAM,CHI,1.0
2001-05-01,SMI,SAM,LEE,1.0
2001-05-03,SMI,SAM,LEE,1.0
2001-05-06,SMI,SAM,LEE,2.0
2001-05-07,SMI,SAM,LEE,1.0
2001-05-06,SMI,SAM,MCK,1.0
2001-05-09,SMI,SAM,MCK,1.0
2001-05-01,SMI,SAM,XXX,1.0
2001-05-02,SMI,SAM,XXX,1.0
2001-05-04,SMI,SAM,XXX,1.0
2001-05-06,SMI,SAM,XXX,1.0
2001-05-08,SMI,SAM,XXX,1.0
2001-05-09,SMI,SAM,XXX,1.0
2001-05-01,SMI,XXX,XXX,1.0
2001-05-02,SMI,XXX,XXX,10.0
2001-05-03,SMI,XXX,XXX,2.0
2001-05-04,SMI,XXX,XXX,6.0
2001-05-06,SMI,XXX,XXX,6.0
2001-05-07,SMI,XXX,XXX,2.0
2001-05-08,SMI,XXX,XXX,1.0
2001-05-09,SMI,XXX,XXX,2.0
2001-05-10,SMI,XXX,XXX,7.0
2001-05-01,XXX,XXX,XXX,1.0
2001-05-02,XXX,XXX,XXX,2.0
2001-05-03,XXX,XXX,XXX,7.0
2001-05-04,XXX,XXX,XXX,1.0
2001-05-05,XXX,XXX,XXX,5.0
2001-05-06,XXX,XXX,XXX,6.0
2001-05-07,XXX,XXX,XXX,2.0
2001-05-08,XXX,XXX,XXX,2.0
2001-05-09,XXX,XXX,XXX,1.0
2001-05-10,XXX,XXX,XXX,3.0
