001001-00-0001,20000,002,1,C01[1],C02[2],C09[3]
001001-00-0003,20008,002,1,C08[1],C01[2],C02[3],C03[4],C06[5],C07[6]
001001-00-0005,20004,002,1,C06[1],C07[2],C08[3],C09[4],C04[5],C03[6],C01[7]
001001-00-0006,20007,002,1,C08[1],C09[2],C03[3]
001001-00-0008,20002,002,1,C08[1],C01[2],C03[3],C07[4],C09[5],C05[6],C04[7],C02[8],C06[9]
001001-00-0010,20006,002,1,C08[1],C06[2],C07[3],C09[4],C03[5],C04[6]
001001-00-0011,20005,002,1,C01[1]
001001-00-0014,20004,002,1,C07[1],C01[2],C08[3],C02[4],C06[5]
001001-00-0016,20003,002,1,C02[1],C03[2],C01[3],C08[4],C05[5],C06[6]
001001-00-0019,20003,002,1,C06[1],C04[2],C09[3],C03[4],C07[5]
001001-00-0021,20001,002,1,C06[1],C09[2],C04[3],C08[4],C01[5],C03[6]
001001-00-0023,20008,002,1,C07[1],C04[2],C03[3]
001001-00-0024,20000,002,1,C04[1],C08[2]
001001-00-0027,20002,002,1,C08[1],C09[2],C04[3],C01[4],C02[5],C05[6],C03[7],C06[8],C07[9]
001001-00-0028,20008,002,1,C08[1],C03[2],C06[3]
001001-00-0031,20000,002,1,C08[1],C07[2],C06[3]
001001-00-0032,20007,002,1,C08[1],C07[2],C06[3]
001001-00-0034,20007,002,1,C08[1],C01[2],C02[3],C03[4],C06[5],C07[6]
001001-00-0036,20007,002,1,C06[1],C07[2],C03[3]
001001-00-0038,20005,002,1,C03[1],C07[2],C06[3],C09[4],C04[5],C01[6]
001001-00-0041,20001,002,1,C07[1],C08[2],C09[3]
001001-00-0043,20008,002,1,C04[1]
001001-00-0044,20008,002,1,C07[1],C06[2],C03[3],C01[4],C02[5],C05[6],C08[7],C09[8]
001001-00-0046,20007,002,1,C08[1],C09[2],C04[3]
001001-00-0048,20005,002,1,C08[1]
001001-00-0050,20000,002,1,C03[1],C08[2]
001001-00-0052,20007,002,1,C09[1],C07[2]
001001-00-0054,20006,002,1,C08[1],C07[2]
001001-00-0057,20008,002,1,C04[1],C07[2],C01[3],C03[4],C06[5],C08[6],C09[7]
001001-00-0059,20002,002,1,C09[1],C05[2],C06[3],C04[4]
001001-00-0061,20006,002,1,C03[1],C06[2]
001001-00-0062,20003,002,1,C08[1],C04[2]
001001-00-0065,20004,002,1,C08[1],C07[2],C06[3],C04[4]
001001-00-0067,20005,002,1,C09[1],C06[2],C07[3]
001001-00-0068,20000,002,1,C08[1],C09[2],C03[3],C06[4],C07[5],C04[6]
001001-00-0071,20001,002,1,C07[1],C06[2]
001001-00-0072,20002,002,1,C08[1],C03[2],C07[3],C09[4],C02[5],C01[6],C06[7],C04[8],C05[9]
001001-00-0074,20004,002,1,C07[1],C06[2],C05[3],C09[4],C04[5]
001001-00-0077,20006,002,1,C07[1],C02[2],C03[3]
001001-00-0079,20002,002,1,C08[1],C07[2],C02[3]
001001-00-0080,20003,002,1,C08[1],C06[2],C07[3],C03[4]
001001-00-0083,20005,002,1,C07[1]
001001-00-0084,20001,002,1,C09[1],C07[2],C08[3],C06[4],C05[5],C04[6],C03[7],C02[8]
001001-00-0087,20008,002,1,C08[1],C07[2],C06[3],C04[4],C03[5],C02[6],C09[7],C01[8],C05[9]
001001-00-0088,20001,002,1,C08[1],C05[2],C02[3],C07[4],C03[5],C09[6],C04[7]
001001-00-0091,20008,002,1,C01[1]
001001-00-0093,20000,002,1,C01[1],C06[2],C09[3]
001001-00-0094,20004,002,1,C09[1]
001001-00-0097,20007,002,1,C07[1],C08[2],C02[3]
001001-00-0098,20005,002,1,C08[1],C09[2],C04[3],C05[4],C01[5],C02[6],C03[7],C07[8],C06[9]
001001-00-0100,20001,002,1,C04[1],C07[2],C09[3],C03[4]
001001-00-0102,20005,002,1,C07[1],C09[2],C06[3],C02[4]
001001-00-0103,20000,002,1,C04[1],C07[2],C09[3],C03[4],C08[5],C06[6]
001001-00-0107,20002,002,1,C06[1],C09[2]
001001-00-0108,20003,002,1,C07[1],C06[2],C08[3]
001001-00-0110,20004,002,1,C08[1],C09[2],C07[4],C02[9]
001001-00-0112,20007,002,1,C07[1],C09[2],C03[3],C04[4]
001001-00-0115,20004,002,1,C06[1],C09[2],C08[3],C07[4]
001001-00-0117,20008,002,1,C08[1],C06[2],C04[3],C07[4],C03[5]
001001-00-0118,20007,002,1,C09[1],C04[2],C06[3]
001001-00-0120,20005,002,1,C08[1],C04[2],C06[3],C07[4],C09[5],C02[6]
001001-00-0123,20002,002,1,
001001-00-0124,20006,002,1,C09[1],C08[2],C04[3],C06[4],C05[5],C07[6],C03[7],C02[8],C01[9]
001001-00-0127,20001,002,1,C05[1],C09[2]
001001-00-0128,20004,002,1,C07[1],C06[2],C08[3],C02[4]
001001-00-0131,20003,002,1,
001001-00-0132,20003,002,1,C06[1],C07[2],C03[3]
001001-00-0134,20001,002,1,C09[1],C06[2],C04[3],C07[4],C08[5]
001001-00-0137,20000,002,1,C08[1],C07[2],C09[3],C04[4],C01[5],C02[6]
001001-00-0138,20002,002,1,C09[1],C04[2],C02[3],C01[4]
001001-00-0141,20000,002,1,C09[1],C08[2]
001001-00-0142,20004,002,1,C03[1],C02[2],C07[3],C01[4]
001001-00-0144,20006,002,1,C06[1],C07[2],C08[3],C04[4],C09[5]
001001-00-0146,20007,002,1,C08[1],C07[2]
001001-00-0148,20005,002,1,C09[1],C08[2],C06[3]
001001-00-0151,20008,002,1,C09[1],C07[2],C02[3]
